ID,NAME,latitude
3326,Clinton St & Centre St,40.67434
3327,3 Ave & E 100 St,40.7877214
3328,W 100 St & Manhattan Ave,40.795
3329,Degraw St & Smith St,40.6829151
3330,Henry St & Bay St,40.6725058
3331,Riverside Dr & W 104 St,40.8013434
3332,Degraw St & Hoyt St,40.681990442707026
3333,Columbia St & Lorraine St,40.6747055
3335,Union St & 4 Ave,40.6772744
3336,E 97 St & Madison Ave,40.787801
3337,Dwight St & Van Dyke St,40.67363551341504
3338,2 Ave & E 99 St,40.7862586
3339,Berkeley Pl & 6 Ave,40.6765304
3340,Wolcott St & Dwight St,40.6753274
3341,Central Park West & W 102 St,40.795346
3342,Pioneer St & Richards St,40.6777748
3343,W 107 St & Columbus Ave,40.7997568
3344,Pioneer St & Van Brunt St,40.679043
3345,Madison Ave & E 99 St,40.78948541553215
3346,Berkeley Pl & 7 Ave,40.675146838709786
3347,Van Brunt St & Wolcott St,40.6773429
3348,Coffey St & Conover St,40.677236
3349,Grand Army Plaza & Plaza St West,40.6729679
3350,W 100 St & Broadway,40.7973721
3351,E 102 St & 1 Ave,40.7869946
3352,Sigourney St & Columbia St,40.67267243410948
3354,3 St & Prospect Park West,40.668132
3355,E 66 St & Madison Ave,40.76800889305947
3356,Amsterdam Ave & W 66 St,40.7746671
3357,W 106 St & Amsterdam Ave,40.8008363
3358,Garfield Pl & 8 Ave,40.6711978
3359,E 68 St & Madison Ave,40.7691572
3360,Amsterdam Ave & W 79 St,40.7829391
3361,Carroll St & 6 Ave,40.6740886
3362,Madison Ave & E 82 St,40.7781314
3363,E 102 St & Park Ave,40.7904828
3364,Carroll St & 5 Ave,40.6751622
3365,3 St & 7 Ave,40.6703837
3366,West End Ave & W 107 St,40.8021174
3367,5 Ave & E 103 St,40.7922553
3368,5 Ave & 3 St,40.6728155
3369,E 82 St & East End Ave,40.7724607
3370,E 78 St & 2 Ave,40.7727966
3372,E 74 St & 1 Ave,40.7689738
3373,3 St & 3 Ave,40.6750705
3374,Central Park North & Adam Clayton Powell Blvd,40.799484
3375,3 Ave & E 72 St,40.7699426
3376,E 65 St & 2 Ave,40.76471851944339
3377,Carroll St & Bond St,40.6786115
3378,E 76 St & Park Ave,40.773763
3379,E 103 St & Lexington Ave,40.7903051
3381,3 St & Hoyt St,40.6777287
3382,Carroll St & Smith St,40.680611
3383,Cathedral Pkwy & Broadway,40.804213
3384,Smith St & 3 St,40.6787242
3386,1 Pl & Clinton St,40.6809591
3387,E 106 St & Madison Ave,40.7934337
3388,President St & Henry St,40.6828003
3389,Carroll St & Columbia St,40.6830456
3390,E 109 St & 3 Ave,40.79329668
3391,E 106 St & 1 Ave,40.7892529
3392,Commerce St & Van Brunt St,40.6812117
3393,Richards St & Delavan St,40.6794327
3394,Columbia St & W 9 St,40.6769993
3395,Henry St & W 9 St,40.6763744
3396,Clinton St & 4 Place,40.6783563
3397,Court St & Nelson St,40.6763947
3398,Smith St & 9 St,40.6746957
3399,7 St & 3 Ave,40.67260298150126
3400,E 110 St & Madison Ave,40.7961535
3402,Court St & State St,40.6902375
3403,4 Ave & 9 St,40.6705135
3404,7 St & 5 Ave,40.6704922
3405,5 St & 6 Ave,40.6704836
3407,Union St & Nevins St,40.67909799721684
3408,Congress St & Clinton St,40.6881529
3409,Bergen St & Smith St,40.6867443
3410,Dean St & Hoyt St,40.6864442
3411,Bond St & Bergen St,40.6849668
3412,Pacific St & Nevins St,40.6853761
3414,Bergen St & Flatbush Ave,40.680944723477296
3415,Prospect Pl & 6 Ave,40.6793307
3416,7 Ave & Park Pl,40.6776147
3417,Baltic St & 5 Ave,40.6795766
3418,Plaza St West & Flatbush Ave,40.6750207
3419,Douglass St & 4 Ave,40.6792788
3420,Douglass St & 3 Ave,40.6802133
3421,Hoyt St & Warren St,40.6843549
3422,Columbia St & Degraw St,40.6859296
3423,West Drive & Prospect Park West,40.6610633719006
3424,E 106 St & Lexington Ave,40.791976
3425,2 Ave & E 104 St,40.7892105
3429,Hanson Pl & Ashland Pl,40.68506807308177
3430,Richardson St & N Henry St,40.71907891179564
3435,Grand St & Elizabeth St,40.718822
3437,Riverside Dr & W 91 St,40.79313480986663
3440,Fulton St & Adams St,40.692418292578466
3443,W 52 St & 6 Ave,40.76132983124814
3452,Bayard St & Leonard St,40.71915571696044
3453,Devoe St & Lorimer St,40.71335226222875
3454,Leonard St & Maujer St,40.7103685423523
3456,Jackson St & Leonard St,40.71638031973561
3457,E 58 St & Madison Ave,40.76302594280519
3461,Murray St & Greenwich St,40.714851505262516
3463,E 16 St & Irving Pl,40.735367055605394
3467,W Broadway & Spring St,40.72494672359416
3469,India St & West St,40.73181401720966
3472,W 15 St & 10 Ave,40.742753828659026
3477,39 St & 2 Ave,40.65539977447831
3478,2 Ave & 36 St,40.65708866668485
3481,York St,40.71649
3483,Montgomery St,40.71942
3486,Schermerhorn St & Bond St,40.688417427540834
3490,E 116 St & 2 Ave,40.796879
3491,E 118 St & 1 Ave,40.79747
3492,E 118 St & Park Ave,40.8005385
3493,E 118 St & 3 Ave,40.799139
3494,E 115 St & Lexington Ave,40.797911
3495,E 114 St & 1 Ave,40.7945663
3496,1 Ave & E 110 St,40.7923272
3497,Pleasant Ave & E 116 St,40.7949879
3498,Pleasant Ave & E 120 St,40.7974772
3499,2 Ave & E 122 St,40.8006721
3500,E 115 St & Madison Ave,40.7989445
3501,E 118 St & Madison Ave,40.8014866
3502,Lexington Ave & E 111 St,40.7954121
3503,Madison Ave & E 120 St,40.80295
3504,E 123 St & Lexington Ave,40.8029263
3505,Lexington Ave & E 127 St,40.805726
3506,Lexington Ave & E 120 St,40.8013066
3507,Park Ave & E 124 St,40.8045555
3508,St Nicholas Ave & Manhattan Ave,40.809725
3509,Lenox Ave & W 115 St,40.8011939
3510,Adam Clayton Powell Blvd & W 123 St,40.8078316
3511,Adam Clayton Powell Blvd & W 115 St,40.802535
3513,21 St & Hoyt Ave S,40.774645
3514,Astoria Park S & Shore Blvd,40.7767
3515,24 Ave & 26 St,40.774591
3516,31 St & Astoria Blvd,40.7699176
3517,31 St & Hoyt Ave N,40.7711528
3518,Lenox Ave & W 126 St,40.808442
3520,Adam Clayton Powell Blvd & W 118 St,40.804372
3521,Lenox Ave & W 111 St,40.7987859
3522,37 St & 24 Ave,40.7701477
3523,24 Ave & 29 St,40.7729
3524,19 St & 24 Ave,40.7774552
3525,23 Ave & 27 St,40.776165
3526,31 St & 23 Ave,40.7747878
3527,5 Ave & E 126 St,40.80698
3528,Steinway St & 23 Ave,40.7713937
3529,Lenox Ave & W 130 St,40.8107922
3530,Crescent St & Ditmars Blvd,40.7787185
3531,Frederick Douglass Blvd & W 129 St,40.8125511
3532,Ditmars Blvd & 19 St,40.78145
3533,St. Nicholas Ave & W 126 St,40.8114323
3534,Frederick Douglass Blvd & W 117 St,40.805159
3535,Mt Morris Park W & W 120 St,40.804038
3536,W 116 St & Broadway,40.8082
3537,Carlton Ave & Dean St,40.6809741
3538,W 110 St & Amsterdam Ave,40.802692
3539,W 116 St & Amsterdam Ave,40.8067581
3540,Morningside Ave & W 123 St,40.81
3541,Amsterdam Ave & W 125 St,40.813358
3542,Amsterdam Ave & W 119 St,40.8086249
3543,Morningside Dr & Amsterdam Ave,40.81028506306003
3544,Underhill Ave & Pacific St,40.6804836
3545,Broadway & W 122 St,40.8120562
3546,Pacific St & Classon Ave,40.6791944
3547,Broadway & Moylan Pl,40.8143256
3549,Grand Ave & Bergen St,40.678045
3551,3 Ave & E 112 St,40.795508
3552,W 113 St & Broadway,40.805973
3553,Frederick Douglass Blvd & W 112 St,40.801694
3554,Vernon Blvd & 41 Rd,40.7552433
3555,28 St & 41 Ave,40.751047
3557,40 Ave & 9 St,40.75742
3558,Bergen St & Vanderbilt Ave,40.6794388
3559,21 St & 38 Ave,40.7576314
3561,37 Ave & 35 St,40.7531106
3562,Classon Ave & St Marks Ave,40.6765198
3563,28 St & 36 Ave,40.757186
3564,21 St & 36 Ave,40.7601853
3565,36 Ave & 10 St,40.7614376
3566,Crescent St & 35 Ave,40.7596276
3567,11 St & 35 Ave,40.7627442
3568,34 St & 35 Ave,40.7569332
3569,Franklin Ave & St Marks Ave,40.6758324
3570,35 Ave & 37 St,40.7557327
3571,Bedford Ave & Bergen St,40.676368
3572,34 Ave & 38 St,40.756913
3573,35 St & 34 Ave,40.7580583
3574,Prospect Pl & Underhill Ave,40.6769694
3575,Crescent St & 34 Ave,40.76108
3576,Park Pl & Vanderbilt Ave,40.6767
3577,34 Ave & 21 St,40.7628138
3578,Park Pl & Franklin Ave,40.6741806
3579,Sterling Pl & Bedford Ave,40.672695
3580,St Johns Pl & Washington Ave,40.6737236
3581,Underhill Ave & Lincoln Pl,40.6740123
3582,Lincoln Pl & Classon Ave,40.6721683
3583,Eastern Pkwy & Washington Ave,40.6716493
3584,Eastern Pkwy & Franklin Ave,40.6707767
3585,Union St & Bedford Ave,40.6691783
3586,34 Ave & 13 St,40.7638753
3587,Carroll St & Washington Ave,40.6686744
3588,Vernon Blvd & 10 St,40.7671863
3589,Broadway & 12 St,40.7668
3590,Carroll St & Franklin Ave,40.6679411
3591,21 St & 31 Dr,40.7659
3592,Crescent St & Broadway,40.7633589
3593,31 St & Broadway,40.761584
3595,35 St & Broadway,40.760339
3596,Sullivan Pl & Bedford Ave,40.6642406
3597,43 St & Broadway,40.7577284
3598,Newton Rd & 44 St,40.7595701
3599,Franklin Ave & Empire Blvd,40.66314
3600,31 Ave & Steinway St,40.7611488
3601,Sterling St & Bedford Ave,40.6627059
3602,31 Ave & 34 St,40.763154
3603,31 Ave & 30 St,40.7647
3604,Rogers Ave & Sterling St,40.6630619
3605,31 Ave & Crescent St,40.7658346
3606,49 Ave & 21 St,40.74252
3607,31 Ave & 14 St,40.7682
3608,5 St & 51 Ave,40.7423737
3609,Vernon Blvd & 31 Ave,40.7692475
3610,Vernon Blvd & 30 Rd,40.770845
3611,Vernon Blvd & 47 Rd,40.7449067
3612,30 Ave & 21 St,40.7703743
3613,Center Blvd & 48 Ave,40.745038
3614,Crescent St & 30 Ave,40.768692
3615,44 Dr & 21 St,40.748
3616,Steinway St & 28 Ave,40.7656251
3617,28 Ave & 35 St,40.7671
3618,27 St & Hunter St,40.7485
3619,Newtown Ave & 23 St,40.7713615
3620,11 St & 43 Ave,40.7519071
3621,27 Ave & 9 St,40.7739825
3622,E 128 St & Madison Ave,40.80756
3623,W 120 St & Claremont Ave,40.8109494
3628,Lenox Ave & W 117 St,40.8025566
3629,Adam Clayton Powell Blvd & W 126 St,40.809495347779475
3630,Frederick Douglass Blvd & W 115 St,40.8038654
3637,Fulton St & Waverly Ave,40.683238654603414
3638,Washington St,40.7242941
3639,Harborside,40.7192517
3640,Journal Square,40.73367
3641,Broadway & W 25 St,40.74286877312112
3646,35 Ave & 10 St,40.76315481910373
3647,48 Ave & 30 Pl,40.74128309355993
3648,Flushing Ave & Vanderbilt Ave,40.697950315695444
3649,W 129 St & Convent Ave,40.814394437915816
3654,31 St & Northern Blvd,40.75186951421875
3656,E 2 St & Avenue A,40.72307749068673
3658,W 18 St & 9 Ave,40.7435337324616
3661,Montgomery St & Franklin Ave,40.666439306870814
3664,North Moore St & Greenwich St,40.72019521437465
3668,Leonard St & Nassau Ave,40.7239567849954
3671,E 81 St & 2 Ave,40.774779448957275
3673,Dean St & Franklin Ave,40.67759206937376
3674,Jay St & York St,40.701403172577244
3676,Van Brunt St & Van Dyke St,40.6758329439129
3677,Glenwood Ave,40.72755146730012
3678,Fairmount Ave,40.72572613742557
3679,Bergen Ave,40.722103786686034
3680,E 43 St & 5 Ave,40.754120810779256
3681,Grand St,40.71517767732029
3686,Gansevoort St & Hudson St,40.739448201304036
3687,E 33 St & 1 Ave,40.74322681432173
3689,W 104 St & Amsterdam Ave,40.799041392882984
3690,Park Pl & Church St,40.71334184275907
3691,28 Ave & 44 St,40.76408932350688
3693,N 11 St & Kent Ave,40.72248188638219
3694,Jackson Square,40.71113
3697,W 64 St & Thelonious Monk Circle,40.77515953434235
3699,W 50 St & 9 Ave,40.763604677958625
3704,47 Ave & Skillman Ave,40.7437524099784
3707,Lexington Ave & E 26 St,40.741459
3708,W 13 St & 5 Ave,40.735445
3709,W 15 St & 6 Ave,40.738046142482766
3711,E 13 St & Avenue A,40.72966729392978
3712,W 35 St & Dyer Ave,40.754691750226016
3714,Division Ave & Hooper St,40.70684203101325
3715,Driggs Ave & N 9 St,40.71816969454208
3716,40 Ave & Crescent St,40.753599202005596
3718,E 11 St & Avenue B,40.72746420692392
3721,31 St & Newtown Ave,40.7675487799971
3723,Cadman Plaza E & Johnson St,40.695317277669034
3724,7 Ave & Central Park South,40.7667405590595
3725,2 Ave & E 72 St,40.7687620293096
3726,Center Blvd & 51 Ave,40.743366080270214
3727,Frost St & Meeker Ave,40.71766197083994
3728,Pierrepont St & Monroe Pl,40.69535693320225
3731,W 47 St & 6 Ave,40.758397
3733,Avenue C & E 18 St,40.730563
3734,E 58 St &  1 Ave (NW Corner),40.759125
3735,W 30 St & 10 Ave,40.752694
3736,E 12 St & Ave C,40.727243
3737,Stanton St & Norfolk St,40.720747
3738,Delancey St & Eldridge St,40.719383
3739,Perry St & Greenwich Ave,40.735918
3740,W Broadway & W Houston St,40.726378
3744,1 Ave & E 5 St,40.725864
3745,36 Ave & 31 St,40.75651272984955
3746,6 Ave & Broome St,40.724308321602166
3749,Lexington Ave & E 36 St,40.747573958954796
3755,DeKalb Ave & Franklin Ave,40.69064807082943
3756,White St & Moore St,40.704508
3757,Stagg St & Morgan Ave,40.710681
3758,George St & Wilson Ave,40.702997
3759,Irving Ave & Jefferson St,40.70538
3760,Willoughby Ave & Wyckoff Ave,40.705614
3761,Cedar St & Myrtle Ave,40.697842
3762,3 Ave & Carroll St,40.677027
3763,Wyckoff Av & Jefferson St,40.707165
3764,Bushwick Ave & McKibbin St,40.705517
3765,Bushwick Ave & Stagg St,40.709897
3766,Sharon St & Olive St,40.715353
3767,Powers St & Olive St,40.71323
3768,Waterbury St & Stagg St,40.71019
3769,White St & Johnson Ave,40.707174
3770,Central Ave & Flushing Ave,40.702831
3771,McKibbin St & Bogart St,40.706237
3772,Devoe St & Morgan Ave,40.713811
3773,Knickerbocker Ave & Thames St,40.70539
3774,Knickerbocker Ave & George St,40.704425
3775,Suydam St & Knickerbocker Ave,40.702013
3776,Central Ave & Starr Street,40.700003
3777,Stockholm St & Wilson Ave,40.699304
3778,Irving Ave & DeKalb Ave,40.7027
3779,Hart St & Wyckoff Ave,40.704876
3780,Wyckoff Av & Stanhope St,40.703545
3781,Greene Av & Myrtle Av,40.698568
3782,Brooklyn Bridge Park - Pier 2,40.698458
3783,Cliff St & Fulton St,40.70838
3785,W 42 St & 6 Ave,40.75492
3786,Division St & Bowery,40.714193
3787,Dock 72 Way & Market St,40.69985
3789,Fulton St & Irving Pl,40.68186
3790,Henry St & Middagh St,40.7003
3791,Hoboken Ave at Monmouth St,40.73520838045357
3792,Columbus Dr at Exchange Pl,40.71687
3795,10 St & 2 Ave,40.671907
3798,W 40 St & 5 Ave,40.752269
3799,6 Ave & W 34 St,40.74964
3803,Bedford Ave & Montgomery St,40.665816
3804,Front St & Jay St,40.702461
3808,24 St & 41 Ave,40.752474
3809,W 55 St & 6 Ave,40.763189
3811,27 Ave & 3 St,40.77485
3812,University Pl & E 14 St,40.734814
3814,E 56 St & Madison Ave,40.761573
3815,E 51 St & 2 Ave,40.755293
3816,Metropolitan Ave & Vandervoort Ave,40.71429
3817,Withers St & Kingsland Ave,40.71773
3818,Calyer St & Jewel St,40.72984
3819,Green St & McGuinness Blvd,40.73396
3820,Willoughby Ave & Myrtle Ave,40.69757
3821,Evergreen Ave & Noll St,40.70106
3822,Bushwick Ave & Forrest St,40.70076
3823,Beaver St & Fayette St,40.70099
3824,Van Sinderen Ave & Truxton St,40.6786
3825,Broadway & Furman Ave,40.68139
3826,Moffat St & Bushwick,40.68458
3827,Halsey St & Broadway,40.68565
3828,Eldert St & Bushwick Ave,40.68652
3829,Central Ave & Decatur St,40.6882
3830,Halsey St & Evergreen Ave,40.68858
3831,Broadway & Hancock St,40.68663
3832,Central Ave & Weirfield St,40.69055
3833,Madison St & Evergreen Ave,40.69122
3834,Irving Ave & Halsey St,40.69467
3835,Knickerbocker Ave & Hancock St,40.69385
3836,Bushwick Ave & Linden St,40.69146
3837,Broadway & Kosciuszko St,40.69329
3838,Bushwick Ave & Harman St,40.69356
3839,Putnam Ave & Knickerbocker Ave,40.69545
3840,Putnam Ave & Wyckoff Ave,40.69811
3841,Menahan St & Central Ave,40.69543
3842,Bushwick Ave & Dekalb Ave,40.69502
3843,Myrtle Ave & Grove St,40.69905
3844,Myrtle Ave & Linden St,40.69943
3845,Irving Ave & Harman St,40.70108
3846,Central Ave & Himrod St,40.69676
3847,Cedar St & Evergreen Ave,40.69671
3848,Suydam St & Broadway,40.69544
3849,Suydam St & St. Nicholas Ave,40.70636
3850,Jefferson St & Cypress Ave,40.70907
3851,Metropolitan Ave & Stewart Ave,40.71401
3852,Stewart Ave & Johnson Ave,40.70869
3853,Harrison Pl & Porter Ave,40.70686
3854,Morgan Ave & Maspeth Ave,40.716657
3855,Frost St & Debevoise Ave,40.71882
3856,Kingsland Ave & Nassau Ave,40.72577
3857,Engert Ave & McGuinness Blvd,40.72158
3858,Kent St & McGuinness Blvd,40.73124
3859,Lorimer St & Calyer St,40.72795
3860,Wilson Ave & Troutman St,40.70166
3861,Menahan St & Wyckoff Ave,40.70113
3862,Linden St & Knickerbocker Ave,40.69714
3863,Central Ave & Woodbine St,40.69296
3864,Central Ave & Covert St,40.68929
3865,Knickerbocker Ave & Cooper St,40.69081
3866,Wilson Ave & Moffat St,40.68906
3867,Somers St & Broadway,40.67945
3868,Knickerbocker Ave & Halsey St,40.693
3869,Van Buren St & Broadway,40.692
3870,Melrose St & Broadway,40.697481
3871,Bushwick Ave & Furman Ave,40.68281
3872,Hancock St & Wyckoff Ave,40.6972
3873,Madison St & Cypress Ave,40.70068
3874,Menahan St & Seneca Ave,40.70461
3875,Stephen St & Seneca Ave,40.6988
3876,Forest Ave & Summerfield St,40.69922
3877,Madison St & Forest Ave,40.70555
3878,Cypress Ave & George St,40.69812
3879,Broadway & Madison St,40.68822
3880,Willoughby Ave & Onderdonk Ave,40.7098
3881,12 Ave & W 125 St,40.818299
3882,Norman St & Wyckoff Ave,40.69517
3883,Harman St & Seneca Ave,40.70577
3884,Centre St & Seneca Ave,40.69969
3885,Onderdonk Ave & Gates Ave,40.70413
3886,Menahan St & Onderdonk Ave,40.70553
3887,Flushing Ave & Woodward Ave,40.71246
3888,Woodward Ave & Harman St,40.70793
3890,Grove St & Broadway,40.69047
3891,Irving Ave & Palmetto St,40.698
3892,38 Ave & 29 St,40.75473
3893,Rockaway Ave & Bainbridge St,40.68319988172761
3895,Cypress Ave & Palmetto St,40.701573408737914
3896,Madison St & Seneca Ave,40.70183
3897,Onderdonk Ave & Dekalb Ave,40.70863
3898,E 63 St & 3 Ave,40.763954
3899,Manhattan Av & Leonard St,40.72084
3900,Morgan Ave & Lombardy St,40.72226
3901,Stanhope St & Fairview Ave,40.70998
3902,Fairview Ave & Linden St,40.70694
3903,Jefferson Ave & Evergreen Ave,40.68989
3905,4 Ave & E 12 St,40.732647
3906,West St & Liberty St,40.711444
3907,Central Ave & Melrose St,40.70112
3909,Madison St & Woodward Ave,40.70408
3910,Greene Ave & Grandview Ave,40.709697
3911,Wyckoff St & Nevins St,40.683426
3913,Sands St Gate,40.699569
3914,West End Ave & W 78 St,40.783786
3916,Pearl St & Peck Slip,40.708485
3917,Willoughby St & Ashland Pl,40.69178
3918,Avenue D & E 8 St,40.72387
3919,Wall St & South St,40.70437
3920,E 132 St & Madison Ave,40.810224
3921,Willis Ave & Bruckner Blvd,40.805701
3923,Lincoln Ave & E 134 St,40.808484
3924,Lincoln Ave & E 138 St,40.810893
3926,5 Ave & W 131 St,40.81014
3929,Willis Ave & E 141 St,40.81093
3931,Morris Ave & E 142 St,40.814469
3932,Grand Concourse & E 144 St,40.816576
3935,Amsterdam Ave & W 131 St,40.816355
3986,E 149 St & Morris Ave,40.81734
3988,E 128 St & 3 Ave,40.805631
3989,Willis Ave & E 137 St,40.808384
3992,W 169 St & Fort Washington Ave,40.8428422
3993,W 59 St & West End Ave,40.771771
3994,2 Av & E 125 St,40.802554
3995,5 Av & E 135 St,40.812191
3996,Lexington Ave & E 128 St,40.806414
3998,West 135 St & Lenox Terrace Pl,40.813619
4016,Adam Clayton Powell Blvd & W 130 St,40.812346
